message_id,conversation_id,user_id,timestamp,message_text,is_user_message,message_length
msg_0010922,conv_003570,system,2025-10-05 16:08:14.481404,I love the new update!,False,23
msg_0010923,conv_003571,user_00656,2025-08-22 08:13:10.481404,I'd like to report a bug in search.,True,23
msg_0010924,conv_003572,user_00380,2025-08-21 11:58:03.481404,How much does premium cost?,True,37
msg_0010925,conv_003573,user_00177,2025-08-02 09:33:51.481404,I love the new update!,True,24
msg_0010926,conv_003573,system,2025-08-02 09:36:19.481404,I'm having trouble with settings.,False,21
msg_0010927,conv_003573,user_00177,2025-08-02 09:39:12.481404,I have a suggestion for improvement.,True,31
msg_0010928,conv_003573,system,2025-08-02 09:43:53.481404,How do I cancel my account?,False,23
msg_0010929,conv_003573,user_00177,2025-08-02 09:44:18.481404,How do I cancel my account?,True,22
msg_0010930,conv_003573,system,2025-08-02 09:49:56.481404,Could you add support for change settings?,False,27
msg_0010931,conv_003574,user_00830,2025-08-02 21:13:46.481404,Can you help me with download?,True,33
msg_0010932,conv_003574,system,2025-08-02 21:17:28.481404,Can you explain how to use reports?,False,25
msg_0010933,conv_003574,user_00830,2025-08-02 21:21:14.481404,The performance has been slow recently.,True,35
msg_0010934,conv_003574,system,2025-08-02 21:25:15.481404,"Hello, I need help with dashboard.",False,39
msg_0010935,conv_003574,user_00830,2025-08-02 21:26:20.481404,The app is working great!,True,34
msg_0010936,conv_003575,user_00569,2025-07-15 06:32:49.481404,I'd like to report a bug in settings.,True,25
msg_0010937,conv_003575,system,2025-07-15 06:33:08.481404,My subscription is not working.,False,31
msg_0010938,conv_003575,user_00569,2025-07-15 06:33:29.481404,Is there a way to upgrade plan in the app?,True,36
msg_0010939,conv_003575,system,2025-07-15 06:36:22.481404,I have a question about my account.,False,30
msg_0010940,conv_003575,user_00569,2025-07-15 06:38:39.481404,"Hello, I need help with search.",True,34
msg_0010941,conv_003576,user_00028,2025-09-25 18:32:27.481404,I have a question about my account.,True,32
msg_0010942,conv_003576,system,2025-09-25 18:35:08.481404,I have a question about my account.,False,33
msg_0010943,conv_003577,user_00409,2025-08-05 07:38:24.481404,I have a suggestion for improvement.,True,27
msg_0010944,conv_003577,system,2025-08-05 07:39:51.481404,Can you help me with sync?,False,33
msg_0010945,conv_003578,user_00044,2025-08-31 08:35:32.481404,I have a question about my account.,True,38
msg_0010946,conv_003578,system,2025-08-31 08:38:41.481404,I have a question about my account.,False,27
msg_0010947,conv_003579,user_00687,2025-08-14 01:37:48.481404,Thank you for your help!,True,27
msg_0010948,conv_003580,user_00890,2025-09-17 09:20:45.481404,How much does premium cost?,True,29
msg_0010949,conv_003580,system,2025-09-17 09:25:10.481404,I'd like to report a bug in messaging.,False,31
msg_0010950,conv_003580,user_00890,2025-09-17 09:26:54.481404,How do I cancel my account?,True,21
msg_0010951,conv_003580,system,2025-09-17 09:27:02.481404,When will billing be available?,False,34
msg_0010952,conv_003581,user_00087,2025-07-28 11:39:22.481404,I forgot my password.,True,35
msg_0010953,conv_003581,system,2025-07-28 11:40:29.481404,When will settings be available?,False,25
msg_0010954,conv_003581,user_00087,2025-07-28 11:41:29.481404,The app is working great!,True,31
msg_0010955,conv_003581,system,2025-07-28 11:42:40.481404,I have a suggestion for improvement.,False,25
msg_0010956,conv_003582,user_00056,2025-08-23 08:31:35.481404,"Hello, I need help with reports.",True,35
msg_0010957,conv_003582,system,2025-08-23 08:32:13.481404,My subscription is not working.,False,33
msg_0010958,conv_003582,user_00056,2025-08-23 08:32:54.481404,How do I cancel my account?,True,41
msg_0010959,conv_003583,user_00833,2025-10-02 00:01:09.481404,I'd like to report a bug in dashboard.,True,27
msg_0010960,conv_003583,system,2025-10-02 00:02:24.481404,How do I cancel my account?,False,23
msg_0010961,conv_003583,user_00833,2025-10-02 00:07:59.481404,Is there documentation for reports?,True,32
msg_0010962,conv_003583,system,2025-10-02 00:10:33.481404,How much does enterprise cost?,False,42
msg_0010963,conv_003583,user_00833,2025-10-02 00:15:53.481404,How much does premium cost?,True,21
msg_0010964,conv_003584,user_00504,2025-08-07 15:43:16.481404,How do I cancel my account?,True,21
msg_0010965,conv_003585,user_00202,2025-07-11 21:52:41.481404,How much does premium cost?,True,21
msg_0010966,conv_003585,system,2025-07-11 21:53:06.481404,Can you explain how to use notifications?,False,26
msg_0010967,conv_003585,user_00202,2025-07-11 21:53:45.481404,The performance has been slow recently.,True,30
msg_0010968,conv_003585,system,2025-07-11 21:54:27.481404,How do I cancel my account?,False,39
msg_0010969,conv_003585,user_00202,2025-07-11 21:57:14.481404,How do I cancel my account?,True,33
msg_0010970,conv_003586,user_00545,2025-09-30 22:48:43.481404,I have a suggestion for improvement.,True,37
msg_0010971,conv_003586,system,2025-09-30 22:52:48.481404,Could you add support for upgrade plan?,False,32
msg_0010972,conv_003587,user_00611,2025-08-03 03:24:59.481404,"Hello, I need help with profile.",True,23
msg_0010973,conv_003587,system,2025-08-03 03:37:30.481404,My subscription is not working.,False,36
msg_0010974,conv_003587,user_00611,2025-08-03 03:39:08.481404,I love the new update!,True,36
msg_0010975,conv_003587,system,2025-08-03 03:40:05.481404,I'd like to report a bug in profile.,False,27
msg_0010976,conv_003588,user_00006,2025-08-10 21:51:27.481404,I have a question about my account.,True,27
msg_0010977,conv_003588,system,2025-08-10 21:52:20.481404,"Hello, I need help with notifications.",False,35
msg_0010978,conv_003588,user_00006,2025-08-10 21:54:46.481404,I have a suggestion for improvement.,True,31
msg_0010979,conv_003589,user_00161,2025-09-27 08:54:55.481404,Could you add support for create report?,True,41
msg_0010980,conv_003589,system,2025-09-27 08:57:34.481404,Can you help me with download?,False,35
msg_0010981,conv_003589,user_00161,2025-09-27 09:09:44.481404,The performance has been slow recently.,True,23
msg_0010982,conv_003589,system,2025-09-27 09:18:35.481404,Is there documentation for billing?,False,30
msg_0010983,conv_003589,user_00161,2025-09-27 09:25:58.481404,Is there a way to upgrade plan in the app?,True,21
msg_0010984,conv_003589,system,2025-09-27 09:26:28.481404,"Hello, I need help with reports.",False,25
msg_0010985,conv_003590,user_00448,2025-09-27 10:18:28.481404,How do I cancel my account?,True,31
msg_0010986,conv_003590,system,2025-09-27 10:20:25.481404,The app is working great!,False,27
msg_0010987,conv_003590,user_00448,2025-09-27 10:20:27.481404,The app is working great!,True,22
msg_0010988,conv_003590,system,2025-09-27 10:23:01.481404,How much does basic cost?,False,32
msg_0010989,conv_003590,user_00448,2025-09-27 10:24:01.481404,I'm having trouble with search.,True,36
msg_0010990,conv_003590,system,2025-09-27 10:28:56.481404,I'm having trouble with profile.,False,44
msg_0010991,conv_003590,user_00448,2025-09-27 10:34:24.481404,I forgot my password.,True,39
msg_0010992,conv_003591,user_00538,2025-08-01 20:37:54.481404,The app is working great!,True,36
msg_0010993,conv_003591,system,2025-08-01 20:42:58.481404,I have a question about my account.,False,24
msg_0010994,conv_003592,user_00059,2025-08-04 07:59:31.481404,I have a question about my account.,True,35
msg_0010995,conv_003592,system,2025-08-04 08:01:12.481404,I'd like to report a bug in reports.,False,21
msg_0010996,conv_003592,user_00059,2025-08-04 08:03:42.481404,I have a suggestion for improvement.,True,37
msg_0010997,conv_003592,system,2025-08-04 08:10:53.481404,I'd like to report a bug in reports.,False,21
msg_0010998,conv_003592,user_00059,2025-08-04 08:11:55.481404,The app is working great!,True,36
msg_0010999,conv_003593,user_00989,2025-08-10 13:51:55.481404,I have a suggestion for improvement.,True,33
msg_0011000,conv_003593,system,2025-08-10 13:54:01.481404,Thank you for your help!,False,41
msg_0011001,conv_003594,user_00052,2025-08-21 21:34:45.481404,I forgot my password.,True,36
msg_0011002,conv_003594,system,2025-08-21 21:36:38.481404,I'm having trouble with notifications.,False,25
msg_0011003,conv_003594,user_00052,2025-08-21 21:37:24.481404,I love the new update!,True,39
msg_0011004,conv_003595,user_00259,2025-07-13 03:09:14.481404,I'm having trouble with search.,True,27
msg_0011005,conv_003595,system,2025-07-13 03:10:38.481404,I have a question about my account.,False,23
msg_0011006,conv_003595,user_00259,2025-07-13 03:11:21.481404,My subscription is not working.,True,36
msg_0011007,conv_003595,system,2025-07-13 03:13:01.481404,Thank you for your help!,False,21
msg_0011008,conv_003596,user_00242,2025-08-31 07:27:15.481404,When will reports be available?,True,41
msg_0011009,conv_003596,system,2025-08-31 07:30:23.481404,Is there documentation for search?,False,32
msg_0011010,conv_003597,user_00879,2025-09-16 04:44:02.481404,I love the new update!,True,27
msg_0011011,conv_003598,user_00684,2025-09-16 05:18:46.481404,When will billing be available?,True,31
msg_0011012,conv_003598,system,2025-09-16 05:21:39.481404,That solved my problem.,False,24
msg_0011013,conv_003598,user_00684,2025-09-16 05:26:08.481404,How much does premium cost?,True,31
msg_0011014,conv_003599,user_00626,2025-09-06 14:51:20.481404,Is there a way to invite friends in the app?,True,24
msg_0011015,conv_003599,system,2025-09-06 14:58:53.481404,Is there documentation for search?,False,22
msg_0011016,conv_003600,user_00851,2025-09-05 13:27:55.481404,Could you add support for invite friends?,True,44
msg_0011017,conv_003600,system,2025-09-05 13:28:19.481404,I have a question about my account.,False,42
msg_0011018,conv_003600,user_00851,2025-09-05 13:31:38.481404,I love the new update!,True,35
msg_0011019,conv_003600,system,2025-09-05 13:41:50.481404,How do I cancel my account?,False,34
msg_0011020,conv_003600,user_00851,2025-09-05 13:48:39.481404,Thank you for your help!,True,40
msg_0011021,conv_003600,system,2025-09-05 13:53:40.481404,The app is working great!,False,41
msg_0011022,conv_003600,user_00851,2025-09-05 13:53:58.481404,How do I cancel my account?,True,39
msg_0011023,conv_003600,system,2025-09-05 13:57:53.481404,I'm having trouble with billing.,False,21
msg_0011024,conv_003601,user_00505,2025-09-09 12:53:17.481404,How much does premium cost?,True,24
msg_0011025,conv_003601,system,2025-09-09 13:00:10.481404,I have a suggestion for improvement.,False,36
msg_0011026,conv_003601,user_00505,2025-09-09 13:00:12.481404,I'd like to report a bug in reports.,True,28
msg_0011027,conv_003602,user_00605,2025-08-21 03:05:58.481404,How do I cancel my account?,True,36
msg_0011028,conv_003602,system,2025-08-21 03:08:03.481404,That solved my problem.,False,32
msg_0011029,conv_003602,user_00605,2025-08-21 03:10:57.481404,I love the new update!,True,35
msg_0011030,conv_003602,system,2025-08-21 03:12:42.481404,I love the new update!,False,23
msg_0011031,conv_003603,user_00768,2025-08-06 21:59:57.481404,I have a suggestion for improvement.,True,39
msg_0011032,conv_003603,system,2025-08-06 22:00:22.481404,When will search be available?,False,36
msg_0011033,conv_003603,user_00768,2025-08-06 22:01:03.481404,I forgot my password.,True,27
msg_0011034,conv_003603,system,2025-08-06 22:02:46.481404,I'm having trouble with profile.,False,37
msg_0011035,conv_003603,user_00768,2025-08-06 22:04:58.481404,The performance has been slow recently.,True,24
msg_0011036,conv_003604,user_00153,2025-07-30 12:07:59.481404,I have a question about my account.,True,35
msg_0011037,conv_003604,system,2025-07-30 12:11:50.481404,That solved my problem.,False,25
msg_0011038,conv_003604,user_00153,2025-07-30 12:11:56.481404,Can you help me with login?,True,27
msg_0011039,conv_003604,system,2025-07-30 12:21:41.481404,Is there a way to create report in the app?,False,30
msg_0011040,conv_003605,user_00585,2025-08-04 08:21:14.481404,"Hello, I need help with profile.",True,24
msg_0011041,conv_003605,system,2025-08-04 08:22:42.481404,Could you add support for change settings?,False,37
msg_0011042,conv_003605,user_00585,2025-08-04 08:29:48.481404,The performance has been slow recently.,True,24
msg_0011043,conv_003605,system,2025-08-04 08:29:57.481404,I'm having trouble with notifications.,False,31
msg_0011044,conv_003606,user_00448,2025-07-27 06:39:20.481404,I'm having trouble with billing.,True,38
msg_0011045,conv_003606,system,2025-07-27 06:42:32.481404,Thank you for your help!,False,27
msg_0011046,conv_003606,user_00448,2025-07-27 06:43:11.481404,Could you add support for export data?,True,37
msg_0011047,conv_003606,system,2025-07-27 06:48:22.481404,The performance has been slow recently.,False,34
msg_0011048,conv_003606,user_00448,2025-07-27 06:48:33.481404,That solved my problem.,True,26
msg_0011049,conv_003606,system,2025-07-27 06:51:04.481404,Is there documentation for billing?,False,32
msg_0011050,conv_003606,user_00448,2025-07-27 06:51:53.481404,Thank you for your help!,True,34
msg_0011051,conv_003606,system,2025-07-27 06:53:00.481404,Thank you for your help!,False,25
msg_0011052,conv_003607,user_00686,2025-09-04 21:17:45.481404,Thank you for your help!,True,22
msg_0011053,conv_003607,system,2025-09-04 21:18:33.481404,Thank you for your help!,False,34
msg_0011054,conv_003607,user_00686,2025-09-04 21:24:20.481404,I have a suggestion for improvement.,True,35
msg_0011055,conv_003608,user_00626,2025-08-21 19:32:05.481404,I have a suggestion for improvement.,True,31
msg_0011056,conv_003608,system,2025-08-21 19:33:09.481404,Can you explain how to use settings?,False,38
msg_0011057,conv_003609,user_00271,2025-07-25 12:55:24.481404,Can you explain how to use notifications?,True,35
msg_0011058,conv_003609,system,2025-07-25 12:55:34.481404,Is there documentation for settings?,False,27
msg_0011059,conv_003610,user_00479,2025-07-14 10:56:55.481404,Could you add support for create report?,True,30
msg_0011060,conv_003611,user_00109,2025-07-18 03:36:34.481404,I'm having trouble with messaging.,True,31
msg_0011061,conv_003612,user_00676,2025-07-12 04:12:49.481404,I forgot my password.,True,34
msg_0011062,conv_003612,system,2025-07-12 04:13:02.481404,I love the new update!,False,41
msg_0011063,conv_003613,user_00819,2025-07-17 15:07:32.481404,How do I cancel my account?,True,21
msg_0011064,conv_003613,system,2025-07-17 15:10:52.481404,My subscription is not working.,False,38
msg_0011065,conv_003613,user_00819,2025-07-17 15:11:30.481404,Is there documentation for messaging?,True,27
msg_0011066,conv_003614,user_00630,2025-09-03 00:06:05.481404,Can you explain how to use reports?,True,38
msg_0011067,conv_003614,system,2025-09-03 00:10:37.481404,My subscription is not working.,False,38
msg_0011068,conv_003614,user_00630,2025-09-03 00:12:42.481404,The app is working great!,True,23
msg_0011069,conv_003614,system,2025-09-03 00:14:50.481404,Is there a way to export data in the app?,False,37
msg_0011070,conv_003614,user_00630,2025-09-03 00:25:54.481404,How much does basic cost?,True,32
msg_0011071,conv_003614,system,2025-09-03 00:28:26.481404,Can you explain how to use search?,False,35
msg_0011072,conv_003614,user_00630,2025-09-03 00:31:59.481404,How do I cancel my account?,True,38
msg_0011073,conv_003614,system,2025-09-03 00:37:41.481404,Can you explain how to use settings?,False,38
msg_0011074,conv_003615,user_00799,2025-09-04 06:38:54.481404,I'm having trouble with profile.,True,36
msg_0011075,conv_003615,system,2025-09-04 06:39:10.481404,I have a question about my account.,False,39
msg_0011076,conv_003616,user_00456,2025-07-11 16:20:53.481404,Could you add support for upgrade plan?,True,23
msg_0011077,conv_003616,system,2025-07-11 16:22:23.481404,I have a question about my account.,False,31
msg_0011078,conv_003617,user_00841,2025-09-30 04:01:37.481404,I have a suggestion for improvement.,True,24
msg_0011079,conv_003617,system,2025-09-30 04:02:42.481404,When will messaging be available?,False,25
msg_0011080,conv_003617,user_00841,2025-09-30 04:03:34.481404,"Hello, I need help with messaging.",True,24
msg_0011081,conv_003618,user_00312,2025-08-30 10:59:24.481404,Is there documentation for search?,True,23
msg_0011082,conv_003618,system,2025-08-30 11:02:15.481404,I love the new update!,False,24
msg_0011083,conv_003619,user_00902,2025-10-03 06:43:12.481404,The app is working great!,True,24
msg_0011084,conv_003619,system,2025-10-03 06:44:25.481404,Can you explain how to use messaging?,False,31
msg_0011085,conv_003619,user_00902,2025-10-03 06:47:03.481404,Thank you for your help!,True,42
msg_0011086,conv_003619,system,2025-10-03 06:50:28.481404,How do I cancel my account?,False,31
msg_0011087,conv_003619,user_00902,2025-10-03 06:55:42.481404,I have a suggestion for improvement.,True,33
msg_0011088,conv_003620,user_00239,2025-09-02 22:54:41.481404,How do I cancel my account?,True,41
msg_0011089,conv_003620,system,2025-09-02 23:03:39.481404,I forgot my password.,False,33
msg_0011090,conv_003620,user_00239,2025-09-02 23:07:18.481404,Is there a way to create report in the app?,True,25
msg_0011091,conv_003621,user_00012,2025-08-30 20:19:09.481404,Is there documentation for billing?,True,36
msg_0011092,conv_003621,system,2025-08-30 20:21:15.481404,When will reports be available?,False,26
msg_0011093,conv_003621,user_00012,2025-08-30 20:21:15.481404,How do I cancel my account?,True,27
msg_0011094,conv_003621,system,2025-08-30 20:24:12.481404,How do I cancel my account?,False,24
msg_0011095,conv_003622,user_00048,2025-08-19 04:01:22.481404,I forgot my password.,True,45
msg_0011096,conv_003622,system,2025-08-19 04:08:25.481404,I have a question about my account.,False,39
msg_0011097,conv_003622,user_00048,2025-08-19 04:14:07.481404,Is there a way to invite friends in the app?,True,24
msg_0011098,conv_003622,system,2025-08-19 04:14:53.481404,I have a question about my account.,False,24
msg_0011099,conv_003623,user_00849,2025-09-29 07:30:02.481404,When will billing be available?,True,39
msg_0011100,conv_003623,system,2025-09-29 07:31:34.481404,Can you help me with login?,False,35
msg_0011101,conv_003623,user_00849,2025-09-29 07:32:06.481404,How do I cancel my account?,True,31
msg_0011102,conv_003624,user_00307,2025-09-05 08:14:53.481404,I'd like to report a bug in profile.,True,27
msg_0011103,conv_003624,system,2025-09-05 08:24:16.481404,I'd like to report a bug in profile.,False,31
msg_0011104,conv_003625,user_00957,2025-07-24 19:58:59.481404,Is there a way to change settings in the app?,True,36
msg_0011105,conv_003625,system,2025-07-24 19:59:18.481404,I love the new update!,False,35
msg_0011106,conv_003625,user_00957,2025-07-24 20:02:49.481404,Can you explain how to use billing?,True,29
msg_0011107,conv_003625,system,2025-07-24 20:04:45.481404,I love the new update!,False,42
msg_0011108,conv_003626,user_00170,2025-09-05 17:59:34.481404,My subscription is not working.,True,36
msg_0011109,conv_003626,system,2025-09-05 18:05:24.481404,The app is working great!,False,34
msg_0011110,conv_003626,user_00170,2025-09-05 18:05:53.481404,How much does basic cost?,True,30
msg_0011111,conv_003626,system,2025-09-05 18:27:26.481404,My subscription is not working.,False,22
msg_0011112,conv_003626,user_00170,2025-09-05 18:30:03.481404,Can you help me with upload?,True,31
msg_0011113,conv_003626,system,2025-09-05 18:30:47.481404,Is there documentation for settings?,False,42
msg_0011114,conv_003626,user_00170,2025-09-05 18:30:56.481404,Could you add support for change settings?,True,23
msg_0011115,conv_003626,system,2025-09-05 18:33:49.481404,The app is working great!,False,39
msg_0011116,conv_003627,user_00744,2025-09-20 12:47:11.481404,Thank you for your help!,True,25
msg_0011117,conv_003627,system,2025-09-20 12:49:19.481404,How much does enterprise cost?,False,31
msg_0011118,conv_003628,user_00489,2025-09-12 00:43:13.481404,The app is working great!,True,39
msg_0011119,conv_003628,system,2025-09-12 00:43:15.481404,I'd like to report a bug in messaging.,False,28
msg_0011120,conv_003629,user_00235,2025-09-16 18:25:11.481404,The performance has been slow recently.,True,45
msg_0011121,conv_003629,system,2025-09-16 18:25:25.481404,Is there documentation for notifications?,False,31
msg_0011122,conv_003629,user_00235,2025-09-16 18:27:10.481404,Can you explain how to use billing?,True,22
msg_0011123,conv_003629,system,2025-09-16 18:34:35.481404,My subscription is not working.,False,38
msg_0011124,conv_003629,user_00235,2025-09-16 18:39:20.481404,When will reports be available?,True,31
msg_0011125,conv_003629,system,2025-09-16 18:40:10.481404,How much does premium cost?,False,33
msg_0011126,conv_003630,user_00434,2025-07-20 10:18:37.481404,My subscription is not working.,True,21
msg_0011127,conv_003630,system,2025-07-20 10:20:43.481404,Thank you for your help!,False,36
msg_0011128,conv_003630,user_00434,2025-07-20 10:23:29.481404,When will reports be available?,True,25
msg_0011129,conv_003630,system,2025-07-20 10:23:50.481404,I love the new update!,False,24
msg_0011130,conv_003630,user_00434,2025-07-20 10:28:15.481404,How much does basic cost?,True,34
msg_0011131,conv_003631,user_00566,2025-09-09 20:52:14.481404,Is there a way to create report in the app?,True,32
msg_0011132,conv_003631,system,2025-09-09 20:55:02.481404,Can you help me with sync?,False,22
msg_0011133,conv_003632,user_00916,2025-09-26 00:00:30.481404,I'd like to report a bug in messaging.,True,36
msg_0011134,conv_003632,system,2025-09-26 00:00:42.481404,I love the new update!,False,31
msg_0011135,conv_003632,user_00916,2025-09-26 00:05:39.481404,Can you explain how to use settings?,True,35
msg_0011136,conv_003632,system,2025-09-26 00:11:49.481404,That solved my problem.,False,38
msg_0011137,conv_003633,user_00110,2025-09-23 03:23:58.481404,My subscription is not working.,True,43
msg_0011138,conv_003633,system,2025-09-23 03:25:28.481404,Is there documentation for settings?,False,42
msg_0011139,conv_003633,user_00110,2025-09-23 03:26:44.481404,I forgot my password.,True,44
msg_0011140,conv_003633,system,2025-09-23 03:27:54.481404,My subscription is not working.,False,27
msg_0011141,conv_003633,user_00110,2025-09-23 03:29:31.481404,I forgot my password.,True,22
msg_0011142,conv_003633,system,2025-09-23 03:47:28.481404,I forgot my password.,False,27
msg_0011143,conv_003634,user_00408,2025-07-27 03:45:48.481404,I have a question about my account.,True,34
msg_0011144,conv_003634,system,2025-07-27 03:48:28.481404,Is there documentation for profile?,False,38
msg_0011145,conv_003634,user_00408,2025-07-27 03:49:33.481404,I have a suggestion for improvement.,True,28
msg_0011146,conv_003634,system,2025-07-27 03:53:06.481404,When will billing be available?,False,27
msg_0011147,conv_003634,user_00408,2025-07-27 03:55:49.481404,I forgot my password.,True,30
msg_0011148,conv_003635,user_00949,2025-08-19 10:34:53.481404,Is there a way to create report in the app?,True,21
msg_0011149,conv_003635,system,2025-08-19 10:35:33.481404,I have a suggestion for improvement.,False,21
msg_0011150,conv_003635,user_00949,2025-08-19 10:39:10.481404,Thank you for your help!,True,21
msg_0011151,conv_003635,system,2025-08-19 10:42:38.481404,My subscription is not working.,False,35
msg_0011152,conv_003635,user_00949,2025-08-19 10:44:59.481404,Is there a way to create report in the app?,True,21
msg_0011153,conv_003636,user_00255,2025-09-17 10:40:11.481404,Could you add support for upgrade plan?,True,35
msg_0011154,conv_003636,system,2025-09-17 10:42:29.481404,I forgot my password.,False,36
msg_0011155,conv_003636,user_00255,2025-09-17 10:42:36.481404,Is there a way to invite friends in the app?,True,36
msg_0011156,conv_003636,system,2025-09-17 10:50:07.481404,Is there a way to change settings in the app?,False,34
msg_0011157,conv_003636,user_00255,2025-09-17 10:51:00.481404,I love the new update!,True,35
msg_0011158,conv_003637,user_00464,2025-08-28 04:28:42.481404,"Hello, I need help with search.",True,26
msg_0011159,conv_003638,user_00157,2025-09-01 22:56:43.481404,I have a suggestion for improvement.,True,36
msg_0011160,conv_003639,user_00956,2025-08-13 00:41:47.481404,I'm having trouble with profile.,True,34
msg_0011161,conv_003639,system,2025-08-13 00:42:57.481404,That solved my problem.,False,27
msg_0011162,conv_003639,user_00956,2025-08-13 00:45:57.481404,That solved my problem.,True,22
msg_0011163,conv_003639,system,2025-08-13 00:47:24.481404,The app is working great!,False,35
msg_0011164,conv_003639,user_00956,2025-08-13 00:49:21.481404,How do I cancel my account?,True,32
msg_0011165,conv_003640,user_00560,2025-07-21 15:31:22.481404,I love the new update!,True,24
msg_0011166,conv_003640,system,2025-07-21 15:32:19.481404,I forgot my password.,False,36
msg_0011167,conv_003641,user_00798,2025-07-31 01:27:32.481404,Is there a way to change settings in the app?,True,23
msg_0011168,conv_003642,user_00514,2025-07-31 15:17:06.481404,Could you add support for invite friends?,True,23
msg_0011169,conv_003642,system,2025-07-31 15:19:04.481404,The performance has been slow recently.,False,23
msg_0011170,conv_003642,user_00514,2025-07-31 15:20:52.481404,Is there documentation for reports?,True,27
msg_0011171,conv_003642,system,2025-07-31 15:21:51.481404,I have a question about my account.,False,36
msg_0011172,conv_003642,user_00514,2025-07-31 15:22:21.481404,When will search be available?,True,27
msg_0011173,conv_003643,user_00405,2025-08-25 01:28:54.481404,When will dashboard be available?,True,37
msg_0011174,conv_003644,user_00070,2025-08-19 18:15:30.481404,I'd like to report a bug in billing.,True,36
msg_0011175,conv_003645,user_00076,2025-07-30 07:49:36.481404,I'm having trouble with messaging.,True,23
msg_0011176,conv_003645,system,2025-07-30 07:50:05.481404,When will dashboard be available?,False,31
msg_0011177,conv_003645,user_00076,2025-07-30 07:59:45.481404,I have a question about my account.,True,27
msg_0011178,conv_003646,user_00678,2025-09-20 20:33:46.481404,How much does enterprise cost?,True,35
msg_0011179,conv_003646,system,2025-09-20 20:34:17.481404,I have a suggestion for improvement.,False,35
msg_0011180,conv_003646,user_00678,2025-09-20 20:34:39.481404,Is there a way to export data in the app?,True,34
msg_0011181,conv_003646,system,2025-09-20 20:36:19.481404,Could you add support for upgrade plan?,False,36
msg_0011182,conv_003646,user_00678,2025-09-20 20:36:31.481404,Can you explain how to use notifications?,True,37
msg_0011183,conv_003646,system,2025-09-20 20:37:21.481404,The performance has been slow recently.,False,39
msg_0011184,conv_003646,user_00678,2025-09-20 20:50:50.481404,I'm having trouble with messaging.,True,22
msg_0011185,conv_003647,user_00239,2025-07-30 05:14:57.481404,Is there documentation for messaging?,True,34
msg_0011186,conv_003647,system,2025-07-30 05:17:59.481404,I'd like to report a bug in dashboard.,False,27
msg_0011187,conv_003647,user_00239,2025-07-30 05:24:58.481404,That solved my problem.,True,23
msg_0011188,conv_003647,system,2025-07-30 05:31:13.481404,I'd like to report a bug in dashboard.,False,34
msg_0011189,conv_003647,user_00239,2025-07-30 05:31:25.481404,That solved my problem.,True,27
msg_0011190,conv_003648,user_00350,2025-07-27 14:53:13.481404,Could you add support for export data?,True,35
msg_0011191,conv_003648,system,2025-07-27 14:55:18.481404,The performance has been slow recently.,False,35
msg_0011192,conv_003648,user_00350,2025-07-27 14:57:51.481404,When will dashboard be available?,True,40
msg_0011193,conv_003648,system,2025-07-27 14:58:56.481404,The performance has been slow recently.,False,42
msg_0011194,conv_003648,user_00350,2025-07-27 15:01:05.481404,I love the new update!,True,31
msg_0011195,conv_003649,user_00524,2025-07-18 16:05:25.481404,Can you explain how to use profile?,True,37
msg_0011196,conv_003649,system,2025-07-18 16:14:04.481404,Can you help me with login?,False,25
msg_0011197,conv_003650,user_00170,2025-08-13 11:46:21.481404,I'm having trouble with dashboard.,True,39
msg_0011198,conv_003650,system,2025-08-13 11:53:05.481404,Is there documentation for settings?,False,29
msg_0011199,conv_003650,user_00170,2025-08-13 11:56:12.481404,When will notifications be available?,True,22
msg_0011200,conv_003650,system,2025-08-13 11:59:07.481404,I'm having trouble with billing.,False,39
msg_0011201,conv_003650,user_00170,2025-08-13 11:59:21.481404,When will search be available?,True,23
msg_0011202,conv_003650,system,2025-08-13 12:00:35.481404,Can you help me with sync?,False,22
msg_0011203,conv_003650,user_00170,2025-08-13 12:07:53.481404,I love the new update!,True,41
msg_0011204,conv_003650,system,2025-08-13 12:09:07.481404,That solved my problem.,False,32
msg_0011205,conv_003651,user_00128,2025-09-07 08:08:52.481404,"Hello, I need help with messaging.",True,31
msg_0011206,conv_003651,system,2025-09-07 08:09:01.481404,I forgot my password.,False,35
msg_0011207,conv_003652,user_00894,2025-07-28 06:26:07.481404,The app is working great!,True,27
msg_0011208,conv_003652,system,2025-07-28 06:28:04.481404,Is there documentation for notifications?,False,27
msg_0011209,conv_003653,user_00427,2025-08-17 12:59:57.481404,Is there documentation for notifications?,True,41
msg_0011210,conv_003653,system,2025-08-17 13:03:45.481404,I'm having trouble with reports.,False,32
msg_0011211,conv_003654,user_00934,2025-09-20 01:58:37.481404,Could you add support for export data?,True,34
msg_0011212,conv_003654,system,2025-09-20 02:00:34.481404,Is there a way to export data in the app?,False,28
msg_0011213,conv_003654,user_00934,2025-09-20 02:01:08.481404,Can you explain how to use settings?,True,32
msg_0011214,conv_003654,system,2025-09-20 02:01:11.481404,I have a question about my account.,False,36
msg_0011215,conv_003654,user_00934,2025-09-20 02:01:31.481404,I forgot my password.,True,25
msg_0011216,conv_003655,user_00609,2025-08-30 18:22:04.481404,I'm having trouble with notifications.,True,22
msg_0011217,conv_003656,user_00555,2025-10-05 14:51:32.481404,"Hello, I need help with reports.",True,21
